Record ID,Store Name,Store Street Address,Additional Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name
1590142,Omega Deli Market 01,999 Maplewood Ave,,Bridgeport,CT,6605,1638,FAIRFIELD,Convenience Store,41.173206,-73.216988,,
413471,ORIENTAL SUPERMARKET,320 Coleman St,,Bridgeport,CT,6604,3014,FAIRFIELD,Grocery Store,41.180939,-73.200981,,
500200,PACI'S MARKET,255 Lindley St,,Bridgeport,CT,6606,5723,FAIRFIELD,Convenience Store,41.19595,-73.192062,,
311015,PAM'S VARIETY STORE,1375 Madison Ave,,Bridgeport,CT,6606,4571,FAIRFIELD,Convenience Store,41.19854,-73.21022,,
1349412,Papi's Store 2,337 William St,,Bridgeport,CT,6608,1834,FAIRFIELD,Grocery Store,41.189007,-73.186028,,
831720,Park Avenue Supermarket,375 Park Ave,,Bridgeport,CT,6604,5449,FAIRFIELD,Grocery Store,41.167553,-73.193092,,
1510136,P & B Mini Market,787 Beechwood Ave,,Bridgeport,CT,6605,1610,FAIRFIELD,Convenience Store,41.175114,-73.21685,,
1167051,Pembroke Variety Inc,582 Pembroke St,,Bridgeport,CT,6608,2608,FAIRFIELD,Convenience Store,41.18224,-73.178757,,
1273670,Perez Deli & Grocery Llc,1650 Stratford Ave,,Bridgeport,CT,6607,1514,FAIRFIELD,Convenience Store,41.180553,-73.158997,,
265585,PriceRite of Bridgeport 346,164 Boston Ave,,Bridgeport,CT,6610,1604,FAIRFIELD,Super Store,41.201786,-73.186493,,
931416,PriceRite of Main Street 349,4425 Main St,,Bridgeport,CT,6606,1837,FAIRFIELD,Super Store,41.220043,-73.216751,,
1299381,Pueblo Supermarket,420 Pembroke St,,Bridgeport,CT,6608,2603,FAIRFIELD,Convenience Store,41.179981,-73.179146,,
1216979,Reservoir Community Farm,1469 Reservoir Ave,,Bridgeport,CT,6606,2505,FAIRFIELD,Farmers and Markets,41.220409,-73.192902,,
1237584,Reservoir Deli And Grocery Llc,878 Reservoir Ave,,Bridgeport,CT,6606,3960,FAIRFIELD,Convenience Store,41.212643,-73.191414,,
359735,Rite Aid 3619,1060 E Main St,,Bridgeport,CT,6608,1915,FAIRFIELD,Other,41.18927,-73.180573,,
1373759,Rosadel's African Market. Llc,1761 Main St,,Bridgeport,CT,6604,3330,FAIRFIELD,Other,41.187462,-73.194267,,
992608,Saba Petroleum,1360 Noble Ave,,Bridgeport,CT,6608,1065,FAIRFIELD,Convenience Store,41.200226,-73.183884,,
748482,SAMMY'S DOLLAR STORE,500 Park Ave,Ste 6,Bridgeport,CT,6604,5858,FAIRFIELD,Grocery Store,41.169075,-73.194077,,
921706,Sam's Mart LLC,1464 Fairfield Ave,,Bridgeport,CT,6605,1931,FAIRFIELD,Convenience Store,41.17226,-73.211235,,
1384410,Santos Grocery Store 1,189 Newfield Ave,,Bridgeport,CT,6607,2430,FAIRFIELD,Grocery Store,41.171494,-73.169487,,
1461471,Save A Lot 869,540 Pequonnock St,,Bridgeport,CT,6604,2614,FAIRFIELD,Super Store,41.182419,-73.204674,,
1496522,Seaside Deli & Grocery 1,292 Iranistan Ave,,Bridgeport,CT,6604,5251,FAIRFIELD,Convenience Store,41.165359,-73.197647,,
1383798,Sofias Grocery Llc,922 Madison Ave,,Bridgeport,CT,6606,5219,FAIRFIELD,Grocery Store,41.193676,-73.20546,,
1539478,Solutions Market Jl 1,727 E Main St,,Bridgeport,CT,6608,2334,FAIRFIELD,Convenience Store,41.184586,-73.180992,,
1528234,State Street Variety And Deli LLC,875 State St,,Bridgeport,CT,6604,3723,FAIRFIELD,Convenience Store,41.172962,-73.201004,,
719009,Stop & Shop 0670,4531 Main St,Ste 1,Bridgeport,CT,6606,1846,FAIRFIELD,Supermarket,41.221424,-73.217873,,
1407930,Stratfield Saturday Market,2100 North Ave,,Bridgeport,CT,6604,2411,FAIRFIELD,Farmers and Markets,41.1805,-73.211975,,
389910,SUCCESS CORNER DELI & VARIETY,184 Success Ave,,Bridgeport,CT,6610,2528,FAIRFIELD,Convenience Store,41.195595,-73.157814,,
598828,SUCCESS SUPERMARKET INC,536 Success Ave,,Bridgeport,CT,6610,2423,FAIRFIELD,Convenience Store,41.200256,-73.156509,,
1570769,Swift Fresh Market,1598 Capitol Ave,,Bridgeport,CT,6604,1623,FAIRFIELD,Convenience Store,41.188923,-73.217331,,
1400257,Titi Groceries,351 Lexington Ave,,Bridgeport,CT,6604,3122,FAIRFIELD,Grocery Store,41.184631,-73.200417,,
1444758,Torres Food Market Llc,165 Washington Ave,,Bridgeport,CT,6604,3812,FAIRFIELD,Convenience Store,41.177311,-73.197502,,
1352849,Tu Bodeguita,795 Grand St,,Bridgeport,CT,6604,2616,FAIRFIELD,Convenience Store,41.185223,-73.201378,,
1158571,Turind LLC,624 E Main St,,Bridgeport,CT,6608,2330,FAIRFIELD,Convenience Store,41.183167,-73.180946,,
1540653,Vinny's Market,1133 Stratford Ave,,Bridgeport,CT,6607,1322,FAIRFIELD,Grocery Store,41.177895,-73.167488,,
885344,Walgreens 09521,1000 Park Ave,,Bridgeport,CT,6604,3406,FAIRFIELD,Other,41.174568,-73.19825,,
618583,Walgreens 7522,4083 Main St,,Bridgeport,CT,6606,2302,FAIRFIELD,Other,41.216209,-73.213409,,
1507480,Wheels 172,1210 Madison Ave,,Bridgeport,CT,6606,4629,FAIRFIELD,Convenience Store,41.197201,-73.207413,,
1507481,Wheels 173,2505 North Ave,,Bridgeport,CT,6604,2387,FAIRFIELD,Convenience Store,41.177418,-73.217712,,
819707,Woods Mart,427 Wood Ave,,Bridgeport,CT,6605,1435,FAIRFIELD,Convenience Store,41.178574,-73.208221,,
1424430,Yesu Mo African Caribbean Market Inc.,2087 E Main St,,Bridgeport,CT,6610,1946,FAIRFIELD,Grocery Store,41.203304,-73.17939,,
1543934,Yuery Market,1141 E Main St,,Bridgeport,CT,6608,1620,FAIRFIELD,Convenience Store,41.190331,-73.18084,,
1525198,Adom International Market,134 Main St,#A,Bristol,CT,6010,6306,HARTFORD,Convenience Store,41.670918,-72.942688,,
363153,ALDI 73062,110 Middle St,,Bristol,CT,6010,7403,HARTFORD,Supermarket,41.665977,-72.921806,,
1551517,AMG 168,1462 Farmington Ave,,Bristol,CT,6010,4763,HARTFORD,Convenience Store,41.69923,-72.894096,,
1313593,Amg Retail I Llc 536,527 Middle St,,Bristol,CT,6010,7442,HARTFORD,Convenience Store,41.656296,-72.914261,,
1193469,Big Lots 1738,1235 Farmington Ave,,Bristol,CT,6010,,HARTFORD,Other,41.698303,-72.900177,,
1560665,Bristol Grocery And Deli,342 Lake Ave,,Bristol,CT,6010,7327,HARTFORD,Convenience Store,41.656399,-72.9235,,
1599118,Bristol Mart Corp,104 Wolcott St,,Bristol,CT,6010,6557,HARTFORD,Convenience Store,41.664459,-72.948364,,
1362279,Brooklyn Deli Llc,257 Main St,,Bristol,CT,6010,6300,HARTFORD,Convenience Store,41.673485,-72.942619,,
1296442,Cumberland Farms 4770,266 Pine St,,Bristol,CT,6010,6934,HARTFORD,Convenience Store,41.668678,-72.912628,,
962452,Cumberland Farms Inc 4685,191 Central St,,Bristol,CT,6010,6743,HARTFORD,Convenience Store,41.673801,-72.898247,,
295736,CVS PHARMACY  1276,81 North St,,Bristol,CT,6010,4152,HARTFORD,Other,41.681381,-72.946228,,
634958,CVS PHARMACY  288,839 Farmington Ave # 6,,Bristol,CT,6010,3922,HARTFORD,Other,41.693047,-72.915871,,
1027468,CVS Pharmacy 5703,60 Middle St,,Bristol,CT,6010,5201,HARTFORD,Other,41.667511,-72.922615,,
1093710,Dollar General 14495,354 Divinity St,,Bristol,CT,6010,6054,HARTFORD,Other,41.670681,-72.962135,,
1406548,Dollar General 22151,15 Memorial Blvd,,Bristol,CT,6010,6563,HARTFORD,Other,41.670452,-72.942444,,
1498756,Dollar General 23810,106 North St,,Bristol,CT,6010,4190,HARTFORD,Other,41.680988,-72.945511,,
907083,Dollar Tree 1786,623 Farmington Ave,Ste 1,Bristol,CT,6010,3979,HARTFORD,Other,41.690807,-72.922562,,
1555934,El-numidia Halal Market,111 Andrews St,,Bristol,CT,6010,6607,HARTFORD,Grocery Store,41.676922,-72.913765,,
906451,Family Dollar Store 2270,59 N Main St,,Bristol,CT,6010,8105,HARTFORD,Other,41.67202,-72.945671,,
1428589,Family Roots Produce Market Llc,370 Riverside Ave,,Bristol,CT,6010,6320,HARTFORD,Specialty Store,41.670841,-72.930069,,
1556226,Fas mart 300,1053 Farmington Ave,,Bristol,CT,6010,3929,HARTFORD,Convenience Store,41.695984,-72.908852,,
749655,Fas Mart 301,105 West St,,Bristol,CT,6010,6268,HARTFORD,Convenience Store,41.670532,-72.948959,,
1075303,Food Bag Citgo Quik Mart 503,396 Birch St,,Bristol,CT,6010,7893,HARTFORD,Convenience Store,41.657578,-72.901314,,
1083946,Food Bag Citgo Quik Mart 543,54 Farmington Ave,,Bristol,CT,6010,4213,HARTFORD,Convenience Store,41.683262,-72.940903,,
1137165,H&F Petroleum LLC,201 North St,,Bristol,CT,6010,4154,HARTFORD,Convenience Store,41.68148,-72.943588,,
1512283,Krit Llc,436 Broad St,,Bristol,CT,6010,6674,HARTFORD,Convenience Store,41.672333,-72.913353,,
932753,Kwoks Enterprise LLC,57 Middle St,,Bristol,CT,6010,5202,HARTFORD,Convenience Store,41.667618,-72.922508,,
1586186,Lucky Grocery Llc,228 Pine St,,Bristol,CT,6010,6933,HARTFORD,Convenience Store,41.668201,-72.91407,,
233278,Market 32 by Price Chopper 204,121 Farmington Ave,,Bristol,CT,6010,4217,HARTFORD,Supermarket,41.68478,-72.939156,,
1190322,Mi Tierra Multiservices Llc,178 Main St,,Bristol,CT,6010,6308,HARTFORD,Grocery Store,41.67186,-72.942818,,
1518674,Mos Food Store,21 Center St,,Bristol,CT,6010,4916,HARTFORD,Convenience Store,41.675854,-72.949524,,
1025916,My Storz LLC,510 Farmington Ave,,Bristol,CT,6010,3904,HARTFORD,Convenience Store,41.689762,-72.92646,,
1034572,Ocean State Job Lot 327,685 Farmington Ave,,Bristol,CT,6010,3900,HARTFORD,Other,41.691204,-72.921265,,
1456310,Plaza Oaxaca Deli & Grocery,825 Farmington Ave,,Bristol,CT,6010,3922,HARTFORD,Grocery Store,41.69289,-72.916374,,
1591624,Prime Mart,198 Burlington Ave,,Bristol,CT,6010,3678,HARTFORD,Convenience Store,41.688232,-72.942039,,
1549411,Prime Mart N/A,36 E Main St,,Bristol,CT,6010,7053,HARTFORD,Convenience Store,41.672359,-72.896515,,
736205,Quick Stop Convenience Store,916 Stafford Ave,,Bristol,CT,6010,3858,HARTFORD,Convenience Store,41.701603,-72.910652,,
1571201,R M One Llc,89 Stafford Ave,,Bristol,CT,6010,4605,HARTFORD,Convenience Store,41.67942,-72.903793,,
1598533,Sahera Food Mart & Deli,485 Farmington Ave,,Bristol,CT,6010,3910,HARTFORD,Convenience Store,41.689793,-72.927689,,
1351223,Sams Food Store 1019,140 Park St,,Bristol,CT,6010,6033,HARTFORD,Convenience Store,41.672386,-72.954247,,
1523394,Shoprite Of Farmington Ave - #316 316,1200 Farmington Ave,,Bristol,CT,6010,4714,HARTFORD,Super Store,41.696609,-72.903381,,
630045,SOUTHSIDE MEAT MARKET,145 West St,,Bristol,CT,6010,6270,HARTFORD,Specialty Store,41.671646,-72.949448,,
1556255,Stop & Buy,200 Riverside Ave,,Bristol,CT,6010,6318,HARTFORD,Convenience Store,41.670048,-72.935768,,
662378,Stop & Shop 628,597 Farmington Ave,,Bristol,CT,6010,3932,HARTFORD,Supermarket,41.690662,-72.92318,,
693867,Stop & Shop 642,747 Pine St,Ste 1,Bristol,CT,6010,6959,HARTFORD,Supermarket,41.668922,-72.8955,,
1604712,The Bristol Farmers Market Inc,10 Main St,,Bristol,CT,6010,6527,HARTFORD,Farmers and Markets,41.668663,-72.942627,,
836679,Walgreens 11825,525 Farmington Ave,,Bristol,CT,6010,3931,HARTFORD,Other,41.69017,-72.925362,,
329758,Walmart  2719,1400 Farmington Ave,,Bristol,CT,6010,4701,HARTFORD,Super Store,41.698872,-72.896545,,
1523468,Broadbrook Food Mart (kings Way),110 Main St,,Broad Brook,CT,6016,9601,HARTFORD,Convenience Store,41.916576,-72.546432,,
1125488,Dollar General 14487,115 Main St,,Broad Brook,CT,6016,5801,HARTFORD,Other,41.916096,-72.545792,,
1526924,Farm Town Market,68 Depot St,,Broad Brook,CT,6016,9629,HARTFORD,Convenience Store,41.917194,-72.539337,,
1597568,Big Y Brookfield 140,14 Candlewood Lake Rd,,Brookfield,CT,6804,2529,FAIRFIELD,Super Store,41.434757,-73.413239,,
1083446,BJ's Wholesale Club 214,106A Federal Rd,,Brookfield,CT,6804,2515,FAIRFIELD,Super Store,41.435673,-73.409431,,
1337840,Brookfield Farmer's Market,100 Pocono Rd,,Brookfield,CT,6804,3322,FAIRFIELD,Farmers and Markets,41.465958,-73.397652,,
923643,Costco Wholesale 0304,200 Federal Rd,,Brookfield,CT,6804,2514,FAIRFIELD,Super Store,41.443501,-73.404739,,
513678,CVS PHARMACY 00696,14 Candlewood Lake Rd,,Brookfield,CT,6804,2529,FAIRFIELD,Other,41.434326,-73.411774,,
1501464,Dollar General 24344,470 Federal Rd,,Brookfield,CT,6804,2018,FAIRFIELD,Other,41.45961,-73.40699,,
454285,GRADE A SHOPRITE BROOKFLD #392 392,143 Federal Rd,,Brookfield,CT,6804,2530,FAIRFIELD,Super Store,41.438023,-73.407761,,
933388,Rite Aid 10383,215 Federal Rd,,Brookfield,CT,6804,2630,FAIRFIELD,Other,41.443001,-73.404808,,
1417250,Brooklyn Market,107 Hartford Rd,,Brooklyn,CT,6234,1711,WINDHAM,Grocery Store,41.783871,-71.95768,,
516511,CVS PHARMACY  942,542 Providence Rd,,Brooklyn,CT,6234,3413,WINDHAM,Other,41.798973,-71.902534,,
1121343,Dollar Tree 5419,564 Providence Rd,,Brooklyn,CT,6234,3413,WINDHAM,Other,41.799355,-71.901077,,
1319335,Om Mahadev Llc,500 Providence Rd,,Brooklyn,CT,6234,3413,WINDHAM,Convenience Store,41.797707,-71.907616,,
1119682,Walmart 5777,450 Providence Rd,,Brooklyn,CT,6234,1823,WINDHAM,Super Store,41.797176,-71.912193,,
962440,Cumberland Farms Inc 4573,291 Spielman Hwy,,Burlington,CT,6013,1703,HARTFORD,Convenience Store,41.770561,-72.970917,,
962695,CVS Pharmacy 7916,292 Spielman Hwy,Ste 1,Burlington,CT,6013,1727,HARTFORD,Other,41.770866,-72.97123,,
927386,Family Dollar Store 8198,11 E Main St,,Canaan,CT,6018,2509,LITCHFIELD,Other,42.023945,-73.322502,,
1503858,North Canaan Xtra Mart 10056,3 E Main St,,Canaan,CT,6018,2513,LITCHFIELD,Convenience Store,42.02441,-73.323662,,
933393,Walgreens 17219,76 Main St,,Canaan,CT,6018,2460,LITCHFIELD,Other,42.026657,-73.328964,,
392554,Better Valu 1513,4 N Canterbury Rd,,Canterbury,CT,6331,1208,WINDHAM,Supermarket,41.698944,-71.971008,,
1484194,B-z-b Farm,97 Barstow Rd,,Canterbury,CT,6331,1148,WINDHAM,Farmers and Markets,41.709095,-71.996307,,
962467,Cumberland Farms Inc 4747,2 Knollwood Dr,Ste 2,Canterbury,CT,6331,1461,WINDHAM,Convenience Store,41.697666,-71.995499,,
1546131,Our Kids Farm,357 Barstow Rd,,Canterbury,CT,6331,1102,WINDHAM,Grocery Store,41.730637,-71.996529,,
1403263,Radical Roots Farm Llp,146 Buck Hill Rd,,Canterbury,CT,6331,1201,WINDHAM,Farmers and Markets,41.738522,-71.97998,,
1499448,Russo's Roots Llc,289 N Society Rd,,Canterbury,CT,6331,1239,WINDHAM,Farmers and Markets,41.726677,-71.990028,,
933399,Walgreens 19836,200 Westminster Rd,,Canterbury,CT,6331,1450,WINDHAM,Other,41.697647,-71.999214,,
1421485,ALDI 73105,101 Albany Tpke,,Canton,CT,6019,2507,HARTFORD,Supermarket,41.82481,-72.88401,,
1079224,CVS Pharmacy 2253,111 Albany Tpke,,Canton,CT,6019,2507,HARTFORD,Other,41.824299,-72.885033,,
1033590,Ocean State Job Lot 302,133 River Rd,,Canton,CT,6019,3203,HARTFORD,Other,41.829845,-72.925972,,
949821,Shoprite Of Canton 367,110 Albany Turnpike,,Canton,CT,6019,,HARTFORD,Super Store,41.824165,-72.884773,,
1422753,Valley Indian Market,50 Albany Tpke,,Canton,CT,6019,2516,HARTFORD,Other,41.82235,-72.876152,,
962458,Cumberland Farms Inc 4720,82 Main St,,Centerbrook,CT,6409,1001,MIDDLESEX,Convenience Store,41.351524,-72.416412,,
1568572,Dollar General 30275,231 Willimantic Rd,,Chaplin,CT,6235,2516,WINDHAM,Other,41.756607,-72.146042,,
1312123,Kdcrop Farms,275 S Bear Hill Rd,,Chaplin,CT,6235,2629,WINDHAM,Farmers and Markets,41.782459,-72.115013,,
1481504,Tk4 Chaplin Gas & Market 451,187 Willimantic Rd,,Chaplin,CT,6235,2516,WINDHAM,Convenience Store,41.758633,-72.143784,,
1153559,Big Y Everybody's Market 40,1021 S Main St,,Cheshire,CT,6410,3437,NEW HAVEN,Super Store,41.477737,-72.90609,,
1454614,Cumberland Farms 4775,626 Maple Ave,,Cheshire,CT,6410,2151,NEW HAVEN,Convenience Store,41.514454,-72.898857,,
400087,CVS PHARMACY 1148,905 S Main St,,Cheshire,CT,6410,3418,NEW HAVEN,Other,41.48064,-72.905716,,
363117,CVS PHARMACY  2502,581 Highland Ave,,Cheshire,CT,6410,2205,NEW HAVEN,Other,41.513588,-72.899269,,
921902,Dollar Tree 4198,882 S Main St,,Cheshire,CT,6410,3417,NEW HAVEN,Other,41.480999,-72.905647,,
1505062,Ives Farmstand,1585 Cheshire St,,Cheshire,CT,6410,1283,NEW HAVEN,Farmers and Markets,41.542496,-72.8713,,
1198491,One Stop Convenience Store,914 S Main St,,Cheshire,CT,6410,3419,NEW HAVEN,Convenience Store,41.480831,-72.905647,,
783950,RITE AID 1087,180 Main St,,Cheshire,CT,6410,2406,NEW HAVEN,Other,41.502792,-72.903168,,
490940,Stop & Shop 695,275 Highland Ave,,Cheshire,CT,6410,2522,NEW HAVEN,Supermarket,41.504738,-72.900665,,
1537782,Chester Hometown Market,56 Middlesex Ave,,Chester,CT,6412,1347,MIDDLESEX,Convenience Store,41.402058,-72.441666,,
1473071,Big Y World Class Market 110,23 Killingworth Tpke,,Clinton,CT,6413,1388,MIDDLESEX,Super Store,41.293041,-72.530815,,
1404456,Clinton Store 121,31 W Main St,,Clinton,CT,6413,2076,MIDDLESEX,Convenience Store,41.279095,-72.530006,,
676148,CVS PHARMACY  1284,14 E Main St,,Clinton,CT,6413,2019,MIDDLESEX,Other,41.271885,-72.527634,,
1033602,Ocean State Job Lot 306,90 W Main St,,Clinton,CT,6413,1625,MIDDLESEX,Other,41.278172,-72.537048,,
1378842,Shoprite Of Clinton 318,266 E Main St,,Clinton,CT,6413,2254,MIDDLESEX,Super Store,41.270992,-72.499817,,
643863,Stop & Shop 652,215 E Main St,Ste 1,Clinton,CT,6413,2200,MIDDLESEX,Supermarket,41.272816,-72.506935,,
907325,Walgreens 07814,218 E Main St,,Clinton,CT,6413,2230,MIDDLESEX,Other,41.272636,-72.506752,,
1554762,Beets & Blooms Farm NAFMNP,6 Oakum Dock Rd,,Cobalt,CT,6414,8003,MIDDLESEX,Farmers and Markets,41.561958,-72.558876,,
1546357,Cobalt Fuel 9174786241,368 W High St,,Cobalt,CT,6414,8008,MIDDLESEX,Convenience Store,41.562679,-72.55558,,
1313579,Amg Retail I Llc 504,327 S Main St,,Colchester,CT,6415,1427,NEW LONDON,Convenience Store,41.568348,-72.327087,,
926285,CVS Pharmacy 5848,119 S Main St,Ste 1,Colchester,CT,6415,1456,NEW LONDON,Other,41.572407,-72.331612,,
1151855,Dollar General 14871,225 Old Hartford Rd,,Colchester,CT,6415,2716,NEW LONDON,Other,41.580074,-72.346367,,
1479462,Gibbs Oil 3932,299 S Main St,,Colchester,CT,6415,1441,NEW LONDON,Convenience Store,41.569042,-72.327766,,
1424007,Gulf Mart,738 Middletown Rd,,Colchester,CT,6415,2338,NEW LONDON,Convenience Store,41.545765,-72.413818,,
1404635,Henny Penny - Colchester 45,723 Middletown Rd,,Colchester,CT,6415,2236,NEW LONDON,Convenience Store,41.54533,-72.413559,,
560988,NOEL'S SUPERMARKET,15 Broadway St,,Colchester,CT,6415,1001,NEW LONDON,Supermarket,41.57579,-72.333298,,
1318862,Rishaan Llc,493 Westchester Rd,,Colchester,CT,6415,2434,NEW LONDON,Grocery Store,41.54689,-72.41288,,
301815,Stop & Shop 608,99 Linwood Ave,Ste 1,Colchester,CT,6415,1159,NEW LONDON,Supermarket,41.572277,-72.335564,,
933406,Walgreens 17216,27 Broadway St,,Colchester,CT,6415,1001,NEW LONDON,Other,41.57618,-72.332802,,
1268933,7 Eleven 32522,52 Route 66,,Columbia,CT,6237,1136,TOLLAND,Convenience Store,41.713535,-72.284615,,
962655,CVS Pharmacy 2475,122 E Putnam Rd,,Cos Cob,CT,6807,2720,FAIRFIELD,Other,41.03738,-73.600777,,
1430832,7-Eleven 32520J,2711 Boston Tpke,,Coventry,CT,6238,1005,TOLLAND,Convenience Store,41.796093,-72.410866,,
1331227,AMG Retail I LLC 563,1381 Main St,,Coventry,CT,6238,3119,TOLLAND,Convenience Store,41.769852,-72.304855,,
1155416,Coventry Food Mart,8 Daly Rd,,Coventry,CT,6238,2018,TOLLAND,Convenience Store,41.784492,-72.334328,,
1412481,Cumberland Farms 4771,2224 Boston Tpke,,Coventry,CT,6238,1110,TOLLAND,Convenience Store,41.798214,-72.392639,,
962650,CVS Pharmacy  2220,3514 Main St,,Coventry,CT,6238,1551,TOLLAND,Other,41.797497,-72.370567,,
1440809,Dollar General 21414,1600 Boston Tpke,,Coventry,CT,6238,1205,TOLLAND,Other,41.798779,-72.369347,,
1289772,Highland Park Market Of Coventry Inc.,1721 Boston Tpke,,Coventry,CT,6238,1105,TOLLAND,Supermarket,41.797352,-72.374077,,
930639,Walgreens 11919,1630 Boston Tpke,,Coventry,CT,6238,1205,TOLLAND,Other,41.79837,-72.370888,,
1421792,164 Quick Stop,164 West St,,Cromwell,CT,6416,2425,MIDDLESEX,Convenience Store,41.605492,-72.671501,,
1296517,Alltown Cromwell 3919,176 West St,,Cromwell,CT,6416,1880,MIDDLESEX,Convenience Store,41.603371,-72.676773,,
1309451,Asia Grocers 1,540 Main St,,Cromwell,CT,6416,1407,MIDDLESEX,Grocery Store,41.61779,-72.653717,,
392131,Bimbo Bakeries 8808,207 Shunpike Rd,,Cromwell,CT,6416,1121,MIDDLESEX,Specialty Store,41.627743,-72.676697,,
1505852,Cromwell Mobil,123 Berlin Rd,,Cromwell,CT,6416,1022,MIDDLESEX,Convenience Store,41.604652,-72.706848,,
962459,Cumberland Farms Inc 4721,38 Berlin Rd,,Cromwell,CT,6416,1701,MIDDLESEX,Convenience Store,41.602383,-72.684174,,
890709,CVS Pharmacy 3835,72 Berlin Rd,,Cromwell,CT,6416,2602,MIDDLESEX,Other,41.601849,-72.692009,,
1360757,Dollar General 19813,539 Main St,,Cromwell,CT,6416,1418,MIDDLESEX,Other,41.617649,-72.653755,,
797788,DOLLAR TREE 2012,51 Shunpike Rd,Ste. 35,Cromwell,CT,6416,,MIDDLESEX,Other,41.606113,-72.678551,,
1081438,Food Bag Citgo Quik Mart 534,529 Main St,,Cromwell,CT,6416,1418,MIDDLESEX,Convenience Store,41.616833,-72.653519,,
1360919,Shoprite Of Cromwell 331,45 Shunpike Rd,,Cromwell,CT,6416,2498,MIDDLESEX,Super Store,41.603634,-72.676025,,
645651,Stop & Shop 606,195 West St,,Cromwell,CT,6416,1881,MIDDLESEX,Supermarket,41.603405,-72.676552,,
900621,Walgreens 09818,4 Hammerhead Pl,,Cromwell,CT,6416,1805,MIDDLESEX,Other,41.601971,-72.681351,,
539173,Walmart 2299,161 Berlin Rd,,Cromwell,CT,6416,1021,MIDDLESEX,Super Store,41.606915,-72.711845,,
958737,7 Eleven (16638A) 16638A,219 Clapboard Ridge Rd,,Danbury,CT,6811,3637,FAIRFIELD,Convenience Store,41.43716,-73.497902,,
1278794,7 ELEVEN 23960a,29 Mill Plain Rd,,Danbury,CT,6811,5137,FAIRFIELD,Convenience Store,41.389214,-73.496994,,
1489010,7-Eleven 41546,106 Federal Rd,,Danbury,CT,6810,4020,FAIRFIELD,Convenience Store,41.418865,-73.42038,,
1067699,ALDI 73055,63 Newtown Rd,,Danbury,CT,6810,6223,FAIRFIELD,Supermarket,41.405643,-73.41967,,
1507473,Alltown Danbury 726,110 Newtown Rd,,Danbury,CT,6810,4123,FAIRFIELD,Convenience Store,41.415405,-73.407997,,
1077216,Bombay Sweets & Spices,5 Padanaram Rd,,Danbury,CT,6811,,FAIRFIELD,Other,41.412563,-73.457153,,
1509012,Bonao Deli Mini Market,116 Elm St,,Danbury,CT,6810,6506,FAIRFIELD,Grocery Store,41.395584,-73.460587,,
1511499,Caraluzzi's Danbury Market Llc,102 Mill Plain Rd,,Danbury,CT,6811,5147,FAIRFIELD,Super Store,41.394199,-73.511963,,
962657,CVS Pharmacy  2545,35 Padanaram Rd,,Danbury,CT,6811,3701,FAIRFIELD,Other,41.417732,-73.463387,,
423286,CVS PHARMACY  629,146 South St,,Danbury,CT,6810,7951,FAIRFIELD,Other,41.386017,-73.444679,,
962694,CVS Pharmacy  7093,47 Lake Avenue Ext,,Danbury,CT,6811,5259,FAIRFIELD,Other,41.386803,-73.48851,,
1411593,Danbury Farmers Market,120 White St,,Danbury,CT,6810,6642,FAIRFIELD,Farmers and Markets,41.398209,-73.450233,,
1250205,Danbury Food And Gas Inc,276 White St,,Danbury,CT,6810,6932,FAIRFIELD,Convenience Store,41.399364,-73.43367,,
764416,DANBURY FOOD CORP.,45 North St,,Danbury,CT,6810,5617,FAIRFIELD,Super Store,41.405605,-73.456482,,
1176255,Danbury Noble LLC,58 Padanaram Rd,,Danbury,CT,6811,3731,FAIRFIELD,Convenience Store,41.419365,-73.466644,,
907211,Dollar Tree 3840,1 Padanaram Rd,Ste 1,Danbury,CT,6811,4820,FAIRFIELD,Other,41.412415,-73.456985,,
1068718,Dollar Tree 5052,61 Newtown Rd,Ste 1,Danbury,CT,6810,6253,FAIRFIELD,Other,41.405605,-73.419701,,
906484,Family Dollar Store 6535,199 Main St,,Danbury,CT,6810,6614,FAIRFIELD,Other,41.394096,-73.451729,,
1328995,Family Dr. Llc,79 Lake Ave,,Danbury,CT,6810,6340,FAIRFIELD,Convenience Store,41.388657,-73.470535,,
1073393,Food Bag Citgo Quik Mart 529,90 West St,,Danbury,CT,6810,6532,FAIRFIELD,Convenience Store,41.392139,-73.459068,,
